time,Speed,PWM
31.04,-19,-101
31.05,-22,-101
31.06,-25,-101
31.07,-22,-101
31.08,-20,-101
31.09,-22,-101
31.1,-22,-101
31.11,-23,-101
31.12,-23,-101
31.13,-22,-101
31.14,-24,-101
31.15,-22,-101
31.16,-24,-101
31.17,-20,-101
31.18,-23,-101
31.19,-23,-101
31.2,-23,-101
31.21,-22,-101
31.22,-23,-101
31.23,-22,-101
31.24,-24,-101
31.25,-20,-101
31.26,-24,-101
31.27,-23,-101
31.28,-23,-101
31.29,-22,-101
31.3,-23,-101
31.31,-25,-101
31.32,-23,-101
31.33,-22,-101
31.34,-20,-101
31.35,-25,-101
31.36,-24,-101
31.37,-22,-101
31.38,-21,-101
31.39,-21,-101
31.4,-25,-101
31.41,-23,-101
31.42,-20,-101
31.43,-23,-101
31.44,-23,-101
31.45,-24,-101
31.46,-21,-101
31.47,-23,-101
31.48,-22,-101
31.49,-24,-101
31.5,-25,-101
31.51,-19,-101
31.52,-23,-101
31.53,-22,-101
31.54,-23,-101
31.55,-23,-101
31.56,-25,-101
31.57,-22,-101
31.58,-23,-101
31.59,-19,-101
31.6,-26,-101
31.61,-24,-101
31.62,-23,-101
31.63,-21,-101
31.64,-22,-101
31.65,-25,-101
31.66,-23,-101
31.67,-23,-101
31.68,-17,-101
31.69,-22,-101
31.7,-24,-101
31.71,-24,-101
31.72,-20,-101
31.73,-21,-101
31.74,-23,-101
31.75,-25,-101
31.76,-20,-101
31.77,-22,-101
31.78,-22,-101
31.79,-23,-101
31.8,-25,-101
31.81,-23,-101
31.82,-22,-101
31.83,-23,-101
31.84,-23,-101
31.85,-22,-101
31.86,-24,-101
31.87,-23,-101
31.88,-23,-101
31.89,-19,-101
31.9,-24,-101
31.91,-23,-101
31.92,-22,-101
31.93,-20,-101
31.94,-22,-101
31.95,-24,-101
31.96,-24,-101
31.97,-20,-101
31.98,-20,-101
31.99,-24,-101
32,-23,-101
32.01,-23,-101
32.02,-20,-101
32.03,-21,-101
32.04,-25,-101
32.05,-22,-101
32.06,-22,-101
32.07,-22,-101
32.08,-23,-101
32.09,-26,-101
32.1,-21,-101
32.11,-24,-101
32.12,-23,-101
32.13,-23,-101
32.14,-24,-101
32.15,-23,-101
32.16,-23,-101
32.17,-22,-101
32.18,-23,-101
32.19,-23,-101
32.2,-26,-101
32.21,-24,-101
32.22,-22,-101
32.23,-21,-101
32.24,-23,-101
32.25,-23,-101
32.26,-23,-101
32.27,-20,-101
32.28,-21,-101
32.29,-25,-101
32.3,-22,-101
32.31,-24,-101
32.32,-22,-101
32.33,-23,-101
32.34,-26,-101
32.35,-24,-101
32.36,-20,-101
32.37,-22,-101
32.38,-23,-101
32.39,-24,-101
32.4,-21,-101
32.41,-25,-101
32.42,-23,-101
32.43,-22,-101
32.44,-23,-101
32.45,-24,-101
32.46,-22,-101
32.47,-22,-101
32.48,-19,-101
32.49,-24,-101
32.5,-22,-101
32.51,-23,-101
32.52,-23,-101
32.53,-19,-101
32.54,-24,-101
32.55,-22,-101
32.56,-24,-101
32.57,-20,-101
32.58,-21,-101
32.59,-24,-101
32.6,-23,-101
32.61,-19,-101
32.62,-22,-101
32.63,-25,-101
32.64,-22,-101
32.65,-23,-101
32.66,-23,-101
32.67,-23,-101
32.68,-25,-101
32.69,-23,-101
32.7,-20,-101
32.71,-23,-101
32.72,-23,-101
32.73,-25,-101
32.74,-20,-101
32.75,-23,-101
32.76,-23,-101
32.77,-23,-101
32.78,-22,-101
32.79,-23,-101
32.8,-22,-101
32.81,-24,-101
32.82,-22,-101
32.83,-24,-101
32.84,-23,-101
32.85,-22,-101
32.86,-23,-101
32.87,-20,-101
32.88,-24,-101
32.89,-22,-101
32.9,-23,-101
32.91,-21,-101
32.92,-22,-101
32.93,-24,-101
32.94,-23,-101
32.95,-20,-101
32.96,-23,-101
32.97,-23,-101
32.98,-25,-101
32.99,-20,-101
33,-23,-101
33.01,-23,-101
33.02,-23,-101
33.03,-25,-101
33.04,-20,-101
33.05,-24,-101
33.06,-22,-101
33.07,-22,-101
33.08,-21,-101
33.09,-22,-101
33.1,-23,-101
33.11,-22,-101
33.12,-20,-101
33.13,-24,-101
33.14,-23,-101
33.15,-22,-101
33.16,-23,-101
33.17,-23,-101
33.18,-25,-101
33.19,-24,-101
33.2,-22,-101
33.21,-20,-101
33.22,-22,-101
33.23,-24,-101
33.24,-24,-101
33.25,-20,-101
33.26,-21,-101
33.27,-27,-101
33.28,-24,-101
33.29,-20,-101
33.3,-23,-101
33.31,-23,-101
33.32,-26,-101
33.33,-24,-101
33.34,-23,-101
33.35,-23,-101
33.36,-23,-101
33.37,-25,-101
33.38,-20,-101
33.39,-23,-101
33.4,-23,-101
33.41,-24,-101
33.42,-22,-101
33.43,-24,-101
33.44,-23,-101
33.45,-23,-101
33.46,-20,-101
33.47,-23,-101
33.48,-23,-101
33.49,-24,-101
33.5,-20,-101
33.51,-21,-101
33.52,-26,-101
33.53,-23,-101
33.54,-24,-101
33.55,-20,-101
33.56,-21,-101
33.57,-25,-101
33.58,-24,-101
33.59,-20,-101
33.6,-22,-101
33.61,-23,-101
33.62,-25,-101
33.63,-20,-101
33.64,-23,-101
33.65,-23,-101
33.66,-23,-101
33.67,-26,-101
33.68,-23,-101
33.69,-23,-101
33.7,-23,-101
33.71,-22,-101
33.72,-22,-101
33.73,-24,-101
33.74,-24,-101
33.75,-22,-101
33.76,-20,-101
33.77,-24,-101
33.78,-24,-101
33.79,-23,-101
33.8,-20,-101
33.81,-22,-101
33.82,-25,-101
33.83,-23,-101
33.84,-23,-101
33.85,-22,-101
33.86,-27,-101
33.87,-25,-101
33.88,-24,-101
33.89,-20,-101
33.9,-21,-101
33.91,-25,-101
33.92,-24,-101
33.93,-20,-101
33.94,-24,-101
33.95,-23,-101
33.96,-25,-101
33.97,-20,-101
33.98,-24,-101
33.99,-22,-101
34,-24,-101
34.01,-22,-101
34.02,-24,-101
34.03,-24,-101
34.04,-22,-101
34.05,-23,-101
34.06,-23,-101
34.07,-25,-101
34.08,-23,-101
34.09,-23,-101
34.1,-20,-101
34.11,-25,-101
34.12,-23,-101
34.13,-23,-101
34.14,-20,-101
34.15,-23,-101
34.16,-25,-101
34.17,-24,-101
34.18,-23,-101
34.19,-23,-101
34.2,-22,-101
34.21,-26,-101
34.22,-22,-101
34.23,-21,-101
34.24,-21,-101
34.25,-21,-101
34.26,-25,-101
34.27,-22,-101
34.28,-23,-101
34.29,-23,-101
34.3,-24,-101
34.31,-22,-101
34.32,-24,-101
34.33,-22,-101
34.34,-23,-101
34.35,-23,-101
34.36,-26,-101
34.37,-23,-101
34.38,-23,-101
34.39,-23,-101
34.4,-20,-101
34.41,-24,-101
34.42,-23,-101
34.43,-23,-101
34.44,-19,-101
34.45,-23,-101
34.46,-25,-101
34.47,-23,-101
34.48,-21,-101
34.49,-20,-101
34.5,-25,-101
34.51,-23,-101
34.52,-20,-101
34.53,-24,-101
34.54,-23,-101
34.55,-25,-101
34.56,-23,-101
34.57,-21,-101
34.58,-22,-101
34.59,-24,-101
34.6,-26,-101
34.61,-22,-101
34.62,-24,-101
34.63,-23,-101
34.64,-23,-101
34.65,-22,-101
34.66,-24,-101
34.67,-22,-101
34.68,-24,-101
34.69,-23,-101
34.7,-25,-101
34.71,-23,-101
34.72,-23,-101
34.73,-22,-101
34.74,-20,-101
34.75,-24,-101
34.76,-24,-101
34.77,-24,-101
34.78,-20,-101
34.79,-22,-101
34.8,-25,-101
34.81,-23,-101
34.82,-21,-101
34.83,-23,-101
34.84,-23,-101
34.85,-25,-101
34.86,-24,-101
34.87,-23,153
34.88,-19,153
34.89,-13,153
34.9,-12,153
34.91,-5,153
34.92,-3,153
34.93,-1,153
34.94,2,153
34.95,4,153
34.96,6,153
34.97,6,153
34.98,8,153
34.99,8,153
35,8,153
35.01,9,153
35.02,9,153
35.03,11,153
35.04,12,153
35.05,11,153
35.06,12,153
35.07,14,153
35.08,14,153
35.09,15,153
35.1,15,153
35.11,16,153
35.12,14,153
35.13,14,153
35.14,18,153
35.15,16,153
35.16,16,153
35.17,17,153
35.18,18,153
35.19,17,153
35.2,20,153
35.21,19,153
35.22,20,153
35.23,20,153
35.24,18,153
35.25,15,153
35.26,21,153
35.27,21,153
35.28,21,153
35.29,19,153
35.3,20,153
35.31,22,153
35.32,22,153
35.33,20,153
35.34,20,153
35.35,21,153
35.36,22,153
35.37,21,153
35.38,22,153
35.39,21,153
35.4,21,153
35.41,21,153
35.42,17,153
35.43,24,153
35.44,23,153
35.45,23,153
35.46,18,153
35.47,21,153
35.48,20,153
35.49,21,153
35.5,19,153
35.51,23,153
35.52,21,153
35.53,21,153
35.54,18,153
35.55,23,153
35.56,24,153
35.57,21,153
35.58,20,153
35.59,18,153
35.6,21,153
35.61,23,153
35.62,24,153
35.63,21,153
35.64,23,153
35.65,22,153
35.66,22,153
35.67,20,153
35.68,23,153
35.69,24,153
35.7,23,153
35.71,22,153
35.72,22,153
35.73,23,153
35.74,25,153
35.75,23,153
35.76,19,153
35.77,22,153
35.78,23,153
35.79,25,153
35.8,21,153
35.81,23,153
35.82,20,153
35.83,21,153
35.84,21,153
35.85,22,153
35.86,23,153
35.87,20,153
35.88,21,153
35.89,19,153
35.9,23,153
35.91,23,153
35.92,25,153
35.93,19,153
35.94,21,153
35.95,21,153
35.96,23,153
35.97,20,153
35.98,23,153
35.99,21,153
36,22,153
36.01,21,153
36.02,23,153
36.03,22,153
36.04,24,153
36.05,19,153
36.06,21,153
36.07,24,153
36.08,24,153
36.09,23,153
36.1,18,153
36.11,24,153
36.12,22,153
36.13,24,153
36.14,21,153
36.15,24,153
36.16,22,153
36.17,21,153
36.18,19,153
36.19,25,153
36.2,24,153
36.21,21,153
36.22,24,153
36.23,22,153
36.24,20,153
36.25,24,153
36.26,24,153
36.27,21,153
36.28,23,153
36.29,23,153
36.3,23,153
36.31,22,153
36.32,23,153
36.33,21,153
36.34,21,153
36.35,18,153
36.36,24,153
36.37,25,153
36.38,22,153
36.39,23,153
36.4,21,153
36.41,21,153
36.42,23,153
36.43,23,153
36.44,21,153
36.45,22,153
36.46,22,153
36.47,22,153
36.48,20,153
36.49,24,153
36.5,24,153
36.51,22,153
36.52,20,153
36.53,22,153
36.54,23,153
36.55,25,153
36.56,20,153
36.57,23,153
36.58,21,153
36.59,23,153
36.6,23,153
36.61,20,153
36.62,24,153
36.63,22,153
36.64,22,153
36.65,21,153
36.66,23,153
36.67,23,153
36.68,25,153
36.69,20,153
36.7,21,153
36.71,23,153
36.72,23,153
36.73,23,153
36.74,24,153
36.75,22,153
36.76,20,153
36.77,24,153
36.78,21,153
36.79,23,153
36.8,24,153
36.81,22,153
36.82,17,153
36.83,23,153
36.84,24,153
36.85,22,153
36.86,20,153
36.87,23,153
36.88,21,153
36.89,24,153
36.9,24,153
36.91,22,153
36.92,23,153
36.93,22,153
36.94,25,153
36.95,21,153
36.96,23,153
36.97,22,153
36.98,23,153
36.99,20,153
37,24,153
37.01,25,153
37.02,24,153
37.03,19,153
37.04,24,153
37.05,20,153
37.06,25,153
37.07,21,153
37.08,23,153
37.09,22,153
37.1,23,153
37.11,20,153
37.12,21,153
37.13,24,153
37.14,22,153
37.15,20,153
37.16,20,153
37.17,21,153
37.18,25,153
37.19,24,153
37.2,21,153
37.21,23,153
37.22,22,153
37.23,24,153
37.24,24,153
37.25,24,153
37.26,23,153
37.27,21,153
37.28,22,153
37.29,22,153
37.3,24,153
37.31,25,153
37.32,22,153
37.33,19,153
37.34,24,153
37.35,23,153
37.36,25,153
37.37,22,153
37.38,23,153
37.39,21,153
37.4,22,153
37.41,21,153
37.42,25,153
37.43,23,153
37.44,20,153
37.45,22,153
37.46,18,153
37.47,22,153
37.48,25,153
37.49,24,153
37.5,20,153
37.51,23,153
37.52,21,153
37.53,24,153
37.54,22,153
37.55,24,153
37.56,22,153
37.57,22,153
37.58,20,153
37.59,24,153
37.6,23,153
37.61,23,153
37.62,22,153
37.63,19,153
37.64,25,153
37.65,24,153
37.66,23,153
37.67,19,153
37.68,23,153
37.69,21,153
37.7,24,153
37.71,22,153
37.72,23,153
37.73,22,153
37.74,22,153
37.75,21,153
37.76,24,153
37.77,24,153
37.78,22,153
37.79,23,153
37.8,20,153
37.81,21,153
37.82,24,153
37.83,22,153
37.84,19,153
37.85,24,153
37.86,21,153
37.87,20,153
37.88,22,153
37.89,23,153
37.9,21,153
37.91,24,153
37.92,22,153
37.93,24,153
37.94,25,153
37.95,24,153
37.96,21,153
37.97,18,153
37.98,21,153
37.99,23,153
38,25,153
38.01,21,153
38.02,23,153
38.03,21,153
38.04,21,153
38.05,20,153
38.06,25,153
38.07,22,153
38.08,24,153
38.09,19,153
38.1,21,153
38.11,23,153
38.12,25,153
38.13,22,153
38.14,20,153
38.15,23,153
38.16,21,153
38.17,23,153
38.18,21,153
38.19,23,153
38.2,21,153
38.21,21,153
38.22,21,153
38.23,24,153
38.24,23,153
38.25,25,153
38.26,22,153
38.27,22,153
38.28,23,153
38.29,25,153
38.3,24,153
38.31,22,153
38.32,22,153
38.33,22,153
38.34,23,153
38.35,21,153
38.36,24,153
38.37,22,153
38.38,21,153
38.39,19,153
38.4,24,153
38.41,23,153
38.42,25,153
38.43,23,153
38.44,20,153
38.45,22,153
38.46,23,153
38.47,24,153
38.48,21,153
38.49,23,153
38.5,22,153
38.51,22,153
38.52,20,153
38.53,24,153
38.54,23,153
38.55,21,153
38.56,20,153
38.57,25,153
38.58,24,153
38.59,23,153
38.6,20,153
38.61,23,153
38.62,22,153
38.63,24,153
38.64,25,153
38.65,21,153
38.66,23,153
38.67,23,153
38.68,21,153
38.69,20,153
38.7,24,153
38.71,23,153
38.72,21,153
38.73,18,153
38.74,22,153
38.75,24,153
38.76,24,153
38.77,23,153
38.78,22,153
38.79,23,153
38.8,20,153
38.81,24,153
38.82,21,153
38.83,23,153
38.84,24,153
38.85,22,153
38.86,20,153
38.87,25,153
38.88,24,153
38.89,22,153
38.9,19,153
38.91,21,153
38.92,23,153
38.93,24,153
38.94,24,153
38.95,23,153
38.96,21,153
38.97,22,153
38.98,23,153
38.99,23,153
39,24,153
39.01,24,153
39.02,21,153
39.03,18,153
39.04,22,153
39.05,24,153
39.06,25,153
39.07,20,153
39.08,21,153
39.09,22,153
39.1,23,153
39.11,20,153
39.12,24,153
39.13,22,153
39.14,22,153
39.15,23,153
39.16,21,153
39.17,24,153
39.18,23,153
39.19,20,153
39.2,19,153
39.21,24,153
39.22,23,153
39.23,23,153
39.24,20,153
39.25,22,153
39.26,21,153
39.27,23,153
39.28,24,153
39.29,23,153
39.3,23,153
39.31,22,153
39.32,22,153
39.33,21,153
39.34,23,153
39.35,23,153
39.36,22,153
39.37,20,153
39.38,21,153
39.39,24,153
39.4,23,153
39.41,21,153
39.42,24,153
39.43,22,153
39.44,21,153
39.45,23,153
39.46,24,153
39.47,23,153
39.48,23,153
39.49,20,153
39.5,21,153
39.51,24,153
39.52,23,153
39.53,24,153
39.54,20,153
39.55,20,153
39.56,25,153
39.57,25,153
39.58,20,153
39.59,24,153
39.6,21,153
39.61,20,153
39.62,22,153
39.63,24,153
39.64,25,153
39.65,22,153
39.66,22,153
39.67,20,153
39.68,24,153
39.69,24,153
39.7,24,153
39.71,20,153
39.72,22,153
39.73,24,153
39.74,25,153
39.75,22,153
39.76,23,153
39.77,22,153
39.78,23,153
39.79,21,153
39.8,24,153
39.81,25,153
39.82,24,153
39.83,21,153
39.84,18,153
39.85,23,153
39.86,22,-153
39.87,12,-153
39.88,3,-153
39.89,1,-153
39.9,-5,-153
39.91,-8,-153
39.92,-8,-153
39.93,-12,-153
39.94,-13,-153
39.95,-16,-153
39.96,-19,-153
39.97,-20,-153
39.98,-21,-153
39.99,-21,-153
40,-22,-153
40.01,-23,-153
40.02,-25,-153
40.03,-26,-153
40.04,-25,-153
40.05,-21,-153
40.06,-28,-153
40.07,-29,-153
40.08,-27,-153
40.09,-24,-153
40.1,-27,-153
40.11,-29,-153
40.12,-30,-153
40.13,-26,-153
40.14,-29,-153
40.15,-28,-153
40.16,-32,-153
40.17,-33,-153
40.18,-26,-153
40.19,-29,-153
40.2,-29,-153
40.21,-32,-153
40.22,-27,-153
40.23,-28,-153
40.24,-30,-153
40.25,-29,-153
40.26,-28,-153
40.27,-32,-153
40.28,-30,-153
40.29,-30,-153
40.3,-29,-153
40.31,-31,-153
40.32,-30,-153
40.33,-30,-153
40.34,-31,-153
40.35,-29,-153
40.36,-30,-153
40.37,-30,-153
40.38,-31,-153
40.39,-28,-153
40.4,-33,-153
40.41,-33,-153
40.42,-30,-153
40.43,-27,-153
40.44,-31,-153
40.45,-33,-153
40.46,-31,-153
40.47,-30,-153
40.48,-31,-153
40.49,-31,-153
40.5,-35,-153
40.51,-32,-153
40.52,-27,-153
40.53,-31,-153
40.54,-30,-153
40.55,-32,-153
40.56,-27,-153
40.57,-31,-153
40.58,-31,-153
40.59,-31,-153
40.6,-28,-153
40.61,-30,-153
40.62,-31,-153
40.63,-31,-153
40.64,-28,-153
40.65,-34,-153
40.66,-32,-153
40.67,-32,-153
40.68,-30,-153
40.69,-25,-153
40.7,-32,-153
40.71,-31,-153
40.72,-31,-153
40.73,-28,-153
40.74,-30,-153
40.75,-35,-153
40.76,-32,-153
40.77,-28,-153
40.78,-31,-153
40.79,-31,-153
40.8,-34,-153
40.81,-30,-153
40.82,-31,-153
40.83,-31,-153
40.84,-30,-153
40.85,-34,-153
40.86,-29,-153
40.87,-30,-153
40.88,-31,-153
40.89,-33,-153
40.9,-27,-153
40.91,-32,-153
40.92,-30,-153
40.93,-31,-153
40.94,-27,-153
40.95,-32,-153
40.96,-30,-153
40.97,-32,-153
40.98,-31,-153
40.99,-35,-153
41,-33,-153
41.01,-31,-153
41.02,-31,-153
41.03,-27,-153
41.04,-34,-153
41.05,-31,-153
41.06,-31,-153
41.07,-28,-153
41.08,-30,-153
41.09,-33,-153
41.1,-33,-153
41.11,-27,-153
41.12,-31,-153
41.13,-30,-153
41.14,-33,-153
41.15,-27,-153
41.16,-32,-153
41.17,-30,-153
41.18,-31,-153
41.19,-32,-153
41.2,-29,-153
41.21,-31,-153
41.22,-31,-153
41.23,-30,-153
41.24,-28,-153
41.25,-32,-153
41.26,-30,-153
41.27,-32,-153
41.28,-27,-153
41.29,-33,-153
41.3,-32,-153
41.31,-31,-153
41.32,-31,-153
41.33,-31,-153
41.34,-33,-153
41.35,-32,-153
41.36,-30,-153
41.37,-27,-153
41.38,-31,-153
41.39,-33,-153
41.4,-31,-153
41.41,-26,-153
41.42,-32,-153
41.43,-31,-153
41.44,-35,-153
41.45,-29,-153
41.46,-30,-153
41.47,-31,-153
41.48,-29,-153
41.49,-31,-153
41.5,-32,-153
41.51,-31,-153
41.52,-31,-153
41.53,-31,-153
41.54,-29,-153
41.55,-32,-153
41.56,-31,-153
41.57,-31,-153
41.58,-30,-153
41.59,-33,-153
41.6,-33,-153
41.61,-30,-153
41.62,-28,-153
41.63,-34,-153
41.64,-33,-153
41.65,-31,-153
41.66,-27,-153
41.67,-31,-153
41.68,-34,-153
41.69,-32,-153
41.7,-32,-153
41.71,-27,-153
41.72,-29,-153
41.73,-32,-153
41.74,-32,-153
41.75,-26,-153
41.76,-32,-153
41.77,-30,-153
41.78,-32,-153
41.79,-29,-153
41.8,-31,-153
41.81,-32,-153
41.82,-31,-153
41.83,-33,-153
41.84,-33,-153
41.85,-31,-153
41.86,-32,-153
41.87,-31,-153
41.88,-31,-153
41.89,-32,-153
41.9,-31,-153
41.91,-31,-153
41.92,-27,-153
41.93,-33,-153
41.94,-32,-153
41.95,-31,-153
41.96,-27,-153
41.97,-31,-153
41.98,-34,-153
41.99,-31,-153
42,-32,-153
42.01,-30,-153
42.02,-30,-153
42.03,-34,-153
42.04,-30,-153
42.05,-29,-153
42.06,-31,-153
42.07,-30,-153
42.08,-34,-153
42.09,-28,-153
42.1,-32,-153
42.11,-31,-153
42.12,-31,-153
42.13,-30,-153
42.14,-32,-153
42.15,-31,-153
42.16,-31,-153
42.17,-30,-153
42.18,-32,-153
42.19,-32,-153
42.2,-31,-153
42.21,-31,-153
42.22,-31,-153
42.23,-34,-153
42.24,-31,-153
42.25,-31,-153
42.26,-27,-153
42.27,-34,-153
42.28,-33,-153
42.29,-31,-153
42.3,-28,-153
42.31,-31,-153
42.32,-35,-153
42.33,-33,-153
42.34,-31,-153
42.35,-32,-153
42.36,-31,-153
42.37,-33,-153
42.38,-32,-153
42.39,-28,-153
42.4,-30,-153
42.41,-29,-153
42.42,-33,-153
42.43,-28,-153
42.44,-31,-153
42.45,-29,-153
42.46,-31,-153
42.47,-31,-153
42.48,-32,-153
42.49,-31,-153
42.5,-31,-153
42.51,-32,-153
42.52,-34,-153
42.53,-34,-153
42.54,-32,-153
42.55,-30,-153
42.56,-27,-153
42.57,-33,-153
42.58,-32,-153
42.59,-31,-153
42.6,-27,-153
42.61,-31,-153
42.62,-32,-153
42.63,-31,-153
42.64,-28,-153
42.65,-30,-153
42.66,-30,-153
42.67,-35,-153
42.68,-29,-153
42.69,-30,-153
42.7,-32,-153
42.71,-31,-153
42.72,-33,-153
42.73,-29,-153
42.74,-30,-153
42.75,-31,-153
42.76,-29,-153
42.77,-29,-153
42.78,-32,-153
42.79,-31,-153
42.8,-29,-153
42.81,-30,-153
42.82,-33,-153
42.83,-31,-153
42.84,-31,-153
42.85,-31,-153
42.86,-32,-153
42.87,-31,-153
42.88,-31,-153
42.89,-32,-153
42.9,-28,-153
42.91,-34,-153
42.92,-33,-153
42.93,-31,-153
42.94,-27,-153
42.95,-31,-153
42.96,-32,-153
42.97,-32,-153
42.98,-28,-153
42.99,-30,-153
43,-30,-153
43.01,-34,-153
43.02,-34,-153
43.03,-32,-153
43.04,-31,-153
43.05,-31,-153
43.06,-34,-153
43.07,-27,-153
43.08,-31,-153
43.09,-32,-153
43.1,-31,-153
43.11,-31,-1
43.12,-32,-153
43.13,-31,-153
43.14,-31,-153
43.15,-27,-153
43.16,-33,-153
43.17,-32,-153
43.18,-31,-153
43.19,-27,-153
43.2,-31,-153
43.21,-34,-153
43.22,-31,-153
43.23,-31,-153
43.24,-28,-153
43.25,-31,-153
43.26,-35,-153
43.27,-33,-153
43.28,-26,-153
43.29,-32,-153
43.3,-31,-153
43.31,-33,-153
43.32,-28,-153
43.33,-32,-153
43.34,-30,-153
43.35,-30,-153
43.36,-32,-153
43.37,-32,-153
43.38,-30,-153
43.39,-31,-153
43.4,-29,-153
43.41,-29,-153
43.42,-31,-153
43.43,-31,-153
43.44,-31,-153
43.45,-26,-153
43.46,-32,-153
43.47,-31,-153
43.48,-31,-153
43.49,-28,-153
43.5,-30,-153
43.51,-34,-153
43.52,-32,-153
43.53,-32,-153
43.54,-31,-153
43.55,-33,-153
43.56,-32,-153
43.57,-32,-153
43.58,-26,-153
43.59,-30,-153
43.6,-34,-153
43.61,-32,-153
43.62,-27,-153
43.63,-31,-153
43.64,-30,-153
43.65,-34,-153
43.66,-28,-153
43.67,-32,-153
43.68,-30,-153
43.69,-32,-153
43.7,-31,-153
43.71,-32,-153
43.72,-31,-153
43.73,-31,-153
43.74,-31,-153
43.75,-29,-153
43.76,-32,-153
43.77,-31,-153
43.78,-32,-153
43.79,-26,-153
43.8,-32,-153
43.81,-32,-153
43.82,-31,-153
43.83,-28,-153
43.84,-30,-153
43.85,-33,-153
43.86,-33,-153
43.87,-31,-153
43.88,-31,-153
43.89,-31,-153
43.9,-32,-153
43.91,-32,-153
43.92,-26,-153
43.93,-32,-153
43.94,-31,-153
43.95,-34,-153
43.96,-28,-153
43.97,-30,-153
43.98,-31,-153
43.99,-29,-153
44,-27,-153
44.01,-32,-153
44.02,-31,-153
44.03,-31,-153
44.04,-34,-153
44.05,-32,-153
44.06,-30,-153
44.07,-32,-153
44.08,-30,-153
44.09,-27,-153
44.1,-34,-153
44.11,-31,-153
44.12,-31,-153
44.13,-27,-153
44.14,-35,-153
44.15,-33,-153
44.16,-30,-153
44.17,-28,-153
44.18,-31,-153
44.19,-35,-153
44.2,-34,-153
44.21,-28,-153
44.22,-30,-153
44.23,-30,-153
44.24,-32,-153
44.25,-32,-153
44.26,-27,-153
44.27,-31,-153
44.28,-32,-153
44.29,-34,-153
44.3,-30,-153
44.31,-32,-153
44.32,-30,-153
44.33,-30,-153
44.34,-29,-153
44.35,-31,-153
44.36,-31,-153
44.37,-31,-153
44.38,-32,-153
44.39,-34,-153
44.4,-32,-153
44.41,-32,-153
44.42,-31,-153
44.43,-27,-153
44.44,-34,-153
44.45,-32,-153
44.46,-32,-153
44.47,-27,-153
44.48,-29,-153
44.49,-32,-153
44.5,-31,-153
44.51,-27,-153
44.52,-31,-153
44.53,-31,-153
44.54,-32,-153
44.55,-31,-153
44.56,-31,-153
44.57,-32,-153
44.58,-31,-153
44.59,-35,-153
44.6,-28,-153
44.61,-32,-153
44.62,-32,-153
44.63,-30,-153
44.64,-29,-153
44.65,-30,-153
44.66,-31,-153
44.67,-31,-153
44.68,-25,-153
44.69,-32,-153
44.7,-33,-153
44.71,-31,-153
44.72,-27,-153
44.73,-30,-153
44.74,-31,-153
44.75,-31,-153
44.76,-31,-153
44.77,-28,-153
44.78,-31,-153
44.79,-33,-153
44.8,-32,-153
44.81,-28,-153
44.82,-30,-153
44.83,-32,-153
44.84,-28,217
44.85,-16,217
44.86,-8,217
44.87,-2,217
44.88,0,217
44.89,5,217
44.9,7,217
44.91,9,217
44.92,13,217
44.93,12,217
44.94,12,217
44.95,16,217
44.96,19,217
44.97,19,217
44.98,17,217
44.99,21,217
45,21,217
45.01,23,217
45.02,22,217
45.03,23,217
45.04,23,217
45.05,24,217
45.06,25,217
45.07,27,217
45.08,28,217
45.09,26,217
45.1,28,217
45.11,22,217
45.12,28,217
45.13,30,217
45.14,30,217
45.15,24,217
45.16,27,217
45.17,29,217
45.18,31,217
45.19,25,217
45.2,29,217
45.21,30,217
45.22,28,217
45.23,25,217
45.24,31,217
45.25,30,217
45.26,30,217
45.27,30,217
45.28,26,217
45.29,29,217
45.3,32,217
45.31,30,217
45.32,26,217
45.33,31,217
45.34,29,217
45.35,29,217
45.36,30,217
45.37,30,217
45.38,30,217
45.39,31,217
45.4,30,217
45.41,28,217
45.42,30,217
45.43,31,217
45.44,31,217
45.45,27,217
45.46,29,217
45.47,32,217
45.48,31,217
45.49,28,217
45.5,31,217
45.51,30,217
45.52,30,217
45.53,29,217
45.54,29,217
45.55,32,217
45.56,31,217
45.57,31,217
45.58,28,217
45.59,32,217
45.6,31,217
45.61,31,217
45.62,28,217
45.63,31,217
45.64,29,217
45.65,32,217
45.66,27,217
45.67,29,217
45.68,32,217
45.69,31,217
45.7,27,217
45.71,32,217
45.72,30,217
45.73,31,217
45.74,27,217
45.75,30,217
45.76,30,217
45.77,33,217
45.78,31,217
45.79,28,217
45.8,29,217
45.81,29,217
45.82,32,217
45.83,28,217
45.84,31,217
45.85,30,217
45.86,31,217
45.87,25,217
45.88,31,217
45.89,31,217
45.9,31,217
45.91,30,217
45.92,31,217
45.93,31,217
45.94,32,217
45.95,32,217
45.96,27,217
45.97,30,217
45.98,31,217
45.99,30,217
46,31,217
46.01,31,217
46.02,32,217
46.03,30,217
46.04,25,217
46.05,33,217
46.06,31,217
46.07,31,217
46.08,31,217
46.09,30,217
46.1,31,217
46.11,32,217
46.12,32,217
46.13,27,217
46.14,31,217
46.15,30,217
46.16,30,217
46.17,29,217
46.18,32,217
46.19,31,217
46.2,32,217
46.21,27,217
46.22,29,217
46.23,31,217
46.24,31,217
46.25,27,217
46.26,32,217
46.27,30,217
46.28,29,217
46.29,32,217
46.3,28,217
46.31,31,217
46.32,31,217
46.33,30,217
46.34,25,217
